user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings
GCF_900474415.1_39111_H02_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	GCF_001457695.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	95.88	0.86	GCF_001457695.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	95.88	0.86	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 90.79, 0.82; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 85.41, 0.78; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 83.83, 0.86; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 83.51, 0.74; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 83.13, 0.82; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 82.64, 0.75; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 79.11, 0.44; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 79.03, 0.44; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.0, 0.44; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.99, 0.46; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.96, 0.4; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.9, 0.46; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 78.87, 0.47; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.82, 0.48; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.72, 0.48; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.7, 0.47; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.65, 0.41; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.6, 0.46; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.52, 0.44; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.47, 0.41	94.62	11	N/A	N/A
GCF_900637255.1_50377_B01_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	GCF_001457695.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	95.74	0.85	GCF_001457695.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	95.74	0.85	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 90.57, 0.83; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 85.71, 0.79; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 83.83, 0.87; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 83.46, 0.73; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 83.38, 0.78; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 82.78, 0.73; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 79.06, 0.47; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 79.05, 0.44; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.91, 0.45; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.87, 0.48; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.83, 0.39; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.79, 0.46; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.76, 0.48; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.76, 0.5; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.65, 0.47; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.58, 0.42; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.55, 0.43; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.54, 0.44; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.41, 0.45; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.31, 0.37; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 76.88, 0.19	94.76	11	N/A	N/A
GCF_001687475.2_ASM168747v2_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D hepaticus	GCF_001687475.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D hepaticus	99.99	1.0	GCF_001687475.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D hepaticus	99.99	1.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 84.09, 0.84; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 83.91, 0.82; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 81.67, 0.72; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 81.45, 0.76; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 81.37, 0.75; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 81.33, 0.71; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 78.64, 0.45; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.63, 0.44; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 78.63, 0.46; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 78.63, 0.44; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 78.62, 0.43; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 78.58, 0.45; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.31, 0.51; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 78.24, 0.45; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 78.22, 0.48; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 78.17, 0.44; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.08, 0.44; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 77.97, 0.35; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 77.71, 0.37; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 77.67, 0.34; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 76.99, 0.18	93.67	11	N/A	N/A
GCF_000620965.1_ASM62096v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D upsaliensis	GCF_000620965.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D upsaliensis	100.0	1.0	GCF_000620965.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D upsaliensis	100.0	1.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 91.25, 0.93; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 86.26, 0.85; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 78.3, 0.47; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 78.27, 0.44; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 78.17, 0.44; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 78.02, 0.45; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.01, 0.46; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 77.91, 0.43; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 77.91, 0.4; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 77.69, 0.36; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 77.57, 0.3; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 77.29, 0.26; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 77.22, 0.31; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 77.21, 0.3; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 77.2, 0.31; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 77.2, 0.27; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 77.19, 0.29; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 77.19, 0.31; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 77.11, 0.23; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 77.04, 0.28; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 76.92, 0.22	94.42	11	N/A	N/A
GCF_900637395.1_50648_G01_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D upsaliensis	GCF_000620965.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D upsaliensis	99.99	1.0	GCF_000620965.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D upsaliensis	99.99	1.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 91.28, 0.93; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 86.37, 0.81; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 78.51, 0.42; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 78.38, 0.42; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 78.25, 0.43; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 78.24, 0.41; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.24, 0.42; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 78.19, 0.44; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 78.08, 0.38; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 77.94, 0.28; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 77.92, 0.37; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 77.88, 0.29; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 77.84, 0.25; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 77.63, 0.22; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 77.61, 0.29; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 77.55, 0.28; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 77.41, 0.29; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 77.34, 0.29; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 77.33, 0.24; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 77.2, 0.29; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 76.95, 0.21	94.42	11	N/A	N/A
GCF_002080395.1_ASM208039v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D helveticus	GCF_002080395.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D helveticus	100.0	1.0	GCF_002080395.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D helveticus	100.0	1.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 86.26, 0.85; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 85.12, 0.87; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 78.86, 0.44; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 78.79, 0.41; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 78.4, 0.4; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 78.38, 0.43; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 78.19, 0.41; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 78.18, 0.38; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.13, 0.38; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 77.94, 0.34; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 77.94, 0.27; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 77.81, 0.3; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 77.73, 0.27; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 77.65, 0.27; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 77.59, 0.31; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 77.57, 0.23; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 77.57, 0.27; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 77.55, 0.3; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 77.47, 0.29; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 77.43, 0.28; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.39, 0.21	94.46	11	N/A	N/A
GCF_004345065.1_ASM434506v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D helveticus	GCF_002080395.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D helveticus	99.01	0.96	GCF_002080395.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D helveticus	99.01	0.96	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 86.57, 0.87; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 85.12, 0.89; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 78.56, 0.45; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 78.54, 0.43; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 78.31, 0.41; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.28, 0.37; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 78.18, 0.42; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 78.16, 0.42; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 78.12, 0.39; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 77.93, 0.24; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 77.92, 0.23; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 77.9, 0.34; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 77.88, 0.27; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 77.66, 0.31; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 77.61, 0.29; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 77.58, 0.26; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 77.55, 0.3; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 77.54, 0.27; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 77.52, 0.29; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 77.49, 0.3; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 76.97, 0.2	90.46	11	N/A	N/A
GCF_002104335.1_ASM210433v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D cuniculorum	GCF_002104335.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D cuniculorum	100.0	1.0	GCF_002104335.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D cuniculorum	100.0	1.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 79.31, 0.51; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 78.87, 0.5; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 78.83, 0.48; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 78.81, 0.53; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 78.59, 0.49; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 78.55, 0.34; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 78.51, 0.5; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 78.26, 0.55; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 78.14, 0.45; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 78.13, 0.38; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 78.11, 0.27; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 78.01, 0.46; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 77.96, 0.33; GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 77.92, 0.32; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 77.74, 0.32; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 77.67, 0.34; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 77.61, 0.34; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 77.45, 0.32; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 77.36, 0.33; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 77.23, 0.3	94.52	11	N/A	N/A
GCF_010469945.1_ASM1046994v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D lari	GCF_900111465.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D lari	98.43	0.96	GCF_900111465.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D lari	98.43	0.96	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 93.54, 0.92; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 92.75, 0.88; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 92.16, 0.88; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 89.72, 0.86; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 89.37, 0.89; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 87.7, 0.88; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 86.72, 0.86; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 84.72, 0.87; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 82.38, 0.81; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 79.32, 0.47; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 79.03, 0.44; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 79.0, 0.47; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 78.91, 0.46; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 78.91, 0.45; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 78.9, 0.46; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 78.51, 0.44; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 78.03, 0.32; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 77.64, 0.3; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 77.63, 0.29; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 77.2, 0.29; GCF_002238335.1, s__Campylobacter_D avium, 95.0, 77.15, 0.18	94.05	11	N/A	N/A
GCF_000019205.1_ASM1920v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D lari	GCF_900111465.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D lari	98.26	0.95	GCF_900111465.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D lari	98.26	0.95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_000816225.1, s__Campylobacter_D lari_B, 95.0, 93.29, 0.9; GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 92.49, 0.88; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 92.14, 0.87; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 89.83, 0.85; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 89.55, 0.86; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 87.7, 0.83; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 87.09, 0.86; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 84.97, 0.86; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 82.58, 0.83; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 79.24, 0.44; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 79.09, 0.48; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 78.97, 0.44; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 78.97, 0.45; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 78.89, 0.43; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 78.89, 0.44; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 78.5, 0.44; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 77.72, 0.32; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 77.5, 0.3; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 77.46, 0.29; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 77.28, 0.28	93.85	11	N/A	N/A
GCF_000816225.1_ASM81622v1_genomic	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D lari_B	GCF_000816225.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D lari_B	100.0	1.0	GCF_000816225.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D lari_B	100.0	1.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001017575.1, s__Campylobacter_D lari_C, 95.0, 94.06, 0.9; GCF_002179635.1, s__Campylobacter_D jejuni_C, 95.0, 93.56, 0.89; GCF_900111465.1, s__Campylobacter_D lari, 95.0, 93.45, 0.9; GCF_001705345.1, s__Campylobacter_D ornithocola, 95.0, 90.99, 0.86; GCF_000816305.1, s__Campylobacter_D subantarcticus, 95.0, 90.06, 0.89; GCF_000816245.1, s__Campylobacter_D sp000816245, 95.0, 88.27, 0.88; GCF_000816785.1, s__Campylobacter_D peloridis, 95.0, 86.94, 0.87; GCF_000816345.1, s__Campylobacter_D volucris, 95.0, 83.8, 0.86; GCF_000816185.1, s__Campylobacter_D insulaenigrae, 95.0, 82.34, 0.8; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 79.18, 0.48; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 79.06, 0.48; GCF_000470055.1, s__Campylobacter_D coli_A, 95.0, 79.02, 0.46; GCF_000254135.1, s__Campylobacter_D coli, 95.0, 78.96, 0.44; GCF_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 78.93, 0.45; GCF_001492295.1, s__Campylobacter_D coli_B, 95.0, 78.91, 0.47; GCF_001687475.1, s__Campylobacter_D hepaticus, 95.0, 78.63, 0.45; GCF_002104335.1, s__Campylobacter_D cuniculorum, 95.0, 77.92, 0.32; GCF_002080395.1, s__Campylobacter_D helveticus, 95.0, 77.59, 0.31; GCF_000620965.1, s__Campylobacter_D upsaliensis, 95.0, 77.57, 0.3; GCF_002738235.1, s__Campylobacter_D sp002738235, 95.0, 77.33, 0.27	93.91	11	N/A	N/A
