fasta_header,hit_num,sseq_length,sseq_accession,sseq_description,bitscore,evalue,matched_residues,alignment_length,percent_identity,qseq_length
Cam_31072019_Iso_4_27F_44,20,1420,KF698523,"Bacterium YGD2002 16S ribosomal RNA gene, partial sequence",1881.3,0,1119,1162,96.29948365,1160
Cam_31072019_Iso_4_27F_44,21,1524,AB512053,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: MEL-40",1881.3,0,1119,1162,96.29948365,1160
Cam_31072019_Iso_4_27F_44,22,1508,EU842743,"Uncultured bacterium clone 1103200827372 16S ribosomal RNA gene, partial sequence",1872.28,0,1117,1162,96.12736661,1160
Cam_31072019_Iso_4_27F_44,23,1432,AF001754,"Unidentified rumen bacterium RF22 16S ribosomal RNA gene, partial sequence",1855.15,0,1115,1161,96.03789836,1160
Cam_31072019_Iso_4_27F_44,24,1494,AB555116,"Uncultured rumen bacterium 16S rRNA, partial sequence, clone: R-A-CA51",1854.25,0,1113,1162,95.78313253,1160
Cam_31072019_Iso_4_27F_44,25,1392,FJ681210,"Uncultured bacterium clone 5-6C18 16S ribosomal RNA gene, partial sequence",1850.64,0,1112,1162,95.69707401,1160
Cam_31072019_Iso_4_27F_44,26,1128,AB730698,"Lachnospiraceae bacterium RM56 gene for 16S rRNA, partial sequence",1849.74,0,1068,1088,98.16176471,1160
Cam_31072019_Iso_4_27F_44,27,1455,AF371604,"Uncultured bacterium clone p-2581-9F5 16S ribosomal RNA gene, partial sequence",1847.03,0,1107,1156,95.76124567,1160
Cam_31072019_Iso_4_27F_44,28,1399,HQ155628,"Uncultured prokaryote clone 07122804-ZSS_Z7_EU_4_1_18 16S ribosomal RNA gene, partial sequence",1846.13,0,1108,1157,95.76490925,1160
Cam_31072019_Iso_4_27F_44,29,1451,EU842906,"Uncultured bacterium clone 1103200830865 16S ribosomal RNA gene, partial sequence",1839.82,0,1110,1163,95.44282029,1160
Cam_31072019_Iso_4_27F_44,30,1461,AJ518873,Lachnobacterium sp. wal 14165 16S rRNA gene,1838.92,0,1110,1163,95.44282029,1160
Cam_31072019_Iso_4_27F_44,31,1366,EF532763,"Uncultured bacterium clone 1_2_42 16S ribosomal RNA gene, partial sequence",1837.12,0,1107,1160,95.43103448,1160
Cam_31072019_Iso_4_27F_44,32,1493,AB614906,"Uncultured rumen bacterium 16S rRNA, partial sequence, clone: R-B-169",1836.21,0,1110,1163,95.44282029,1160
Cam_31072019_Iso_4_27F_44,33,1524,AB494776,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: A52",1831.71,0,1109,1163,95.35683577,1160
Cam_31072019_Iso_4_27F_44,34,1369,FJ681565,"Uncultured bacterium clone 5-7L18 16S ribosomal RNA gene, partial sequence",1828.1,0,1107,1162,95.26678141,1160
Cam_31072019_Iso_4_27F_44,35,1355,EU765182,"Uncultured bacterium clone B3_295 16S small subunit ribosomal RNA gene, partial sequence",1825.39,0,1107,1163,95.18486672,1160
Cam_31072019_Iso_4_27F_44,36,1383,JX095462,"Uncultured bacterium clone Hda2-67 16S ribosomal RNA gene, partial sequence",1822.69,0,1097,1147,95.64080209,1160
Cam_31072019_Iso_4_27F_44,37,1366,GQ358515,"Uncultured Lachnospiraceae bacterium clone SHTP750 16S ribosomal RNA gene, partial sequence",1819.08,0,1107,1164,95.10309278,1160
Cam_31072019_Iso_4_27F_44,38,1355,AY980707,"Uncultured bacterium clone LM38 16S ribosomal RNA gene, partial sequence",1816.38,0,1105,1163,95.01289768,1160
Cam_31072019_Iso_4_27F_44,39,1529,AY442825,"Bacterium YE61 16S ribosomal RNA gene, partial sequence",1816.38,0,1105,1163,95.01289768,1160
Cam_31072019_Iso_4_27F_44,40,1524,AY442824,"Bacterium YE60 16S ribosomal RNA gene, partial sequence",1816.38,0,1105,1163,95.01289768,1160
Cam_31072019_Iso_4_27F_44,41,1367,GQ358436,"Uncultured Lachnospiraceae bacterium clone SHTP424 16S ribosomal RNA gene, partial sequence",1814.57,0,1106,1164,95.01718213,1160
Cam_31072019_Iso_4_27F_44,42,1435,HQ790188,"Uncultured organism clone ELU0119-T296-S-NI_000178 small subunit ribosomal RNA gene, partial sequence",1811.87,0,1104,1163,94.92691316,1160
Cam_31072019_Iso_4_27F_44,43,1366,GQ358503,"Uncultured Lachnospiraceae bacterium clone SHTP684 16S ribosomal RNA gene, partial sequence",1811.87,0,1104,1163,94.92691316,1160
Cam_31072019_Iso_4_27F_44,44,1355,AY916154,"Uncultured bacterium clone M372 16S ribosomal RNA gene, partial sequence",1811.87,0,1104,1163,94.92691316,1160
Cam_31072019_Iso_4_27F_44,45,1479,AB849383,"Pseudobutyrivibrio sp. CA5 gene for 16S ribosomal RNA, partial sequence",1801.95,0,1100,1161,94.7459087,1160
Cam_31072019_Iso_4_27F_44,46,1521,NR_104737,"Eubacterium oxidoreducens strain G41 16S ribosomal RNA, partial sequence",1801.95,0,1100,1161,94.7459087,1160
Cam_31072019_Iso_4_27F_44,47,1367,GQ358485,"Uncultured Lachnospiraceae bacterium clone SHTP616 16S ribosomal RNA gene, partial sequence",1800.15,0,1101,1162,94.75043029,1160
Cam_31072019_Iso_4_27F_44,48,1529,AB270078,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: T28H60F93",1800.15,0,1100,1162,94.66437177,1160
Cam_31072019_Iso_4_27F_44,49,1358,GQ358414,"Uncultured Lachnospiraceae bacterium clone SGYA746 16S ribosomal RNA gene, partial sequence",1797.44,0,1099,1161,94.65977606,1160
Cam_31072019_Iso_4_27F_44,50,1371,FJ833454,"Uncultured bacterium clone J1Q201_31G04 16S ribosomal RNA gene, partial sequence",1797.44,0,1102,1160,95,1160
Cam_31072019_Iso_5_27F_38,1,1423,KF697989,"Bacterium FD2005 16S ribosomal RNA gene, partial sequence",2039.09,0,1151,1157,99.48141746,1156
Cam_31072019_Iso_5_27F_38,2,1435,KF697786,"Bacterium AC2012 16S ribosomal RNA gene, partial sequence",2039.09,0,1151,1157,99.48141746,1156
Cam_31072019_Iso_5_27F_38,3,1398,JF781302,"Lachnospiraceae bacterium 3F22C 16S ribosomal RNA gene, partial sequence",2039.09,0,1151,1157,99.48141746,1156
Cam_31072019_Iso_5_27F_38,4,1491,GU324409,"Rumen bacterium NK4C38 16S ribosomal RNA gene, partial sequence",2030.98,0,1149,1157,99.30855661,1156
Cam_31072019_Iso_5_27F_38,5,1487,GU324358,"Rumen bacterium NK2A35 16S ribosomal RNA gene, partial sequence",2030.98,0,1149,1157,99.30855661,1156
Cam_31072019_Iso_5_27F_38,6,1487,GU324357,"Rumen bacterium NK2A14 16S ribosomal RNA gene, partial sequence",2030.08,0,1149,1157,99.30855661,1156
Cam_31072019_Iso_5_27F_38,7,1522,AY854291,"Uncultured bacterium clone CATTLE_29 16S ribosomal RNA gene, partial sequence",2030.08,0,1149,1157,99.30855661,1156
Cam_31072019_Iso_5_27F_38,8,1404,JF781301,"Lachnospiraceae bacterium 3F21C 16S ribosomal RNA gene, partial sequence",2028.27,0,1150,1158,99.30915371,1156
Cam_31072019_Iso_5_27F_38,9,1348,AY858542,"Uncultured bacterium clone ELAND_95 16S ribosomal RNA gene, partial sequence",2017.45,0,1147,1157,99.13569576,1156
Cam_31072019_Iso_5_27F_38,10,1461,AB849411,"Lachnospiraceae bacterium CA60 gene for 16S ribosomal RNA, partial sequence",2012.04,0,1145,1157,98.96283492,1156
Cam_31072019_Iso_5_27F_38,11,1492,AB612766,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: D-C-67",2012.04,0,1145,1157,98.96283492,1156
Cam_31072019_Iso_5_27F_38,12,1492,AB616342,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: D-B-130",2012.04,0,1145,1157,98.96283492,1156
Cam_31072019_Iso_5_27F_38,13,1419,HQ404371,"Butyrivibrio fibrisolvens strain WG-1 16S ribosomal RNA gene, partial sequence",2008.44,0,1145,1160,98.70689655,1156
Cam_31072019_Iso_5_27F_38,14,1492,AB614869,"Uncultured rumen bacterium 16S rRNA, partial sequence, clone: R-B-132",2007.53,0,1144,1157,98.87640449,1156
Cam_31072019_Iso_5_27F_38,15,1523,AB512030,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: MEL-17",2003.03,0,1143,1157,98.78997407,1156
Cam_31072019_Iso_5_27F_38,16,1523,AB512027,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: MEL-14",2003.03,0,1143,1157,98.78997407,1156
Cam_31072019_Iso_5_27F_38,17,1523,AB506631,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: ST-E12",1994.01,0,1141,1157,98.61711322,1156
Cam_31072019_Iso_5_27F_38,18,1351,JQ316643,"Lachnospiraceae bacterium 4C56CA 16S ribosomal RNA gene, partial sequence",1966.96,0,1116,1124,99.28825623,1156
Cam_31072019_Iso_5_27F_38,19,1196,AB730699,"Lachnospiraceae bacterium RM58 gene for 16S rRNA, partial sequence",1913.76,0,1120,1151,97.30668983,1156
Cam_31072019_Iso_5_27F_38,20,1420,KF698523,"Bacterium YGD2002 16S ribosomal RNA gene, partial sequence",1859.66,0,1114,1159,96.11734254,1156
Cam_31072019_Iso_5_27F_38,21,1524,AB512053,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: MEL-40",1859.66,0,1114,1159,96.11734254,1156
Cam_31072019_Iso_5_27F_38,22,1128,AB730698,"Lachnospiraceae bacterium RM56 gene for 16S rRNA, partial sequence",1855.15,0,1071,1091,98.16681943,1156
Cam_31072019_Iso_5_27F_38,23,1508,EU842743,"Uncultured bacterium clone 1103200827372 16S ribosomal RNA gene, partial sequence",1850.64,0,1112,1159,95.94477998,1156
Cam_31072019_Iso_5_27F_38,24,1494,AB555116,"Uncultured rumen bacterium 16S rRNA, partial sequence, clone: R-A-CA51",1832.61,0,1108,1159,95.59965487,1156
Cam_31072019_Iso_5_27F_38,25,1455,AF371604,"Uncultured bacterium clone p-2581-9F5 16S ribosomal RNA gene, partial sequence",1832.61,0,1108,1159,95.59965487,1156
Cam_31072019_Iso_5_27F_38,26,1392,FJ681210,"Uncultured bacterium clone 5-6C18 16S ribosomal RNA gene, partial sequence",1829,0,1107,1159,95.5133736,1156
Cam_31072019_Iso_5_27F_38,27,1432,AF001754,"Unidentified rumen bacterium RF22 16S ribosomal RNA gene, partial sequence",1828.1,0,1107,1155,95.84415584,1156
Cam_31072019_Iso_5_27F_38,28,1399,HQ155628,"Uncultured prokaryote clone 07122804-ZSS_Z7_EU_4_1_18 16S ribosomal RNA gene, partial sequence",1819.08,0,1100,1151,95.56907037,1156
Cam_31072019_Iso_5_27F_38,29,1451,EU842906,"Uncultured bacterium clone 1103200830865 16S ribosomal RNA gene, partial sequence",1818.18,0,1105,1160,95.25862069,1156
Cam_31072019_Iso_5_27F_38,30,1366,EF532763,"Uncultured bacterium clone 1_2_42 16S ribosomal RNA gene, partial sequence",1818.18,0,1107,1163,95.18486672,1156
Cam_31072019_Iso_5_27F_38,31,1461,AJ518873,Lachnobacterium sp. wal 14165 16S rRNA gene,1817.28,0,1105,1160,95.25862069,1156
Cam_31072019_Iso_5_27F_38,32,1493,AB614906,"Uncultured rumen bacterium 16S rRNA, partial sequence, clone: R-B-169",1814.57,0,1105,1160,95.25862069,1156
Cam_31072019_Iso_5_27F_38,33,1524,AB494776,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: A52",1810.07,0,1104,1160,95.17241379,1156
Cam_31072019_Iso_5_27F_38,34,1369,FJ681565,"Uncultured bacterium clone 5-7L18 16S ribosomal RNA gene, partial sequence",1806.46,0,1102,1159,95.08196721,1156
Cam_31072019_Iso_5_27F_38,35,1355,EU765182,"Uncultured bacterium clone B3_295 16S small subunit ribosomal RNA gene, partial sequence",1803.75,0,1102,1160,95,1156
Cam_31072019_Iso_5_27F_38,36,1366,GQ358515,"Uncultured Lachnospiraceae bacterium clone SHTP750 16S ribosomal RNA gene, partial sequence",1797.44,0,1102,1161,94.91817399,1156
Cam_31072019_Iso_5_27F_38,37,1383,JX095462,"Uncultured bacterium clone Hda2-67 16S ribosomal RNA gene, partial sequence",1795.64,0,1089,1141,95.44259422,1156
Cam_31072019_Iso_5_27F_38,38,1355,AY980707,"Uncultured bacterium clone LM38 16S ribosomal RNA gene, partial sequence",1794.74,0,1100,1160,94.82758621,1156
Cam_31072019_Iso_5_27F_38,39,1529,AY442825,"Bacterium YE61 16S ribosomal RNA gene, partial sequence",1794.74,0,1100,1160,94.82758621,1156
Cam_31072019_Iso_5_27F_38,40,1524,AY442824,"Bacterium YE60 16S ribosomal RNA gene, partial sequence",1794.74,0,1100,1160,94.82758621,1156
Cam_31072019_Iso_5_27F_38,41,1367,GQ358436,"Uncultured Lachnospiraceae bacterium clone SHTP424 16S ribosomal RNA gene, partial sequence",1792.93,0,1101,1161,94.83204134,1156
Cam_31072019_Iso_5_27F_38,42,1435,HQ790188,"Uncultured organism clone ELU0119-T296-S-NI_000178 small subunit ribosomal RNA gene, partial sequence",1790.23,0,1099,1160,94.74137931,1156
Cam_31072019_Iso_5_27F_38,43,1366,GQ358503,"Uncultured Lachnospiraceae bacterium clone SHTP684 16S ribosomal RNA gene, partial sequence",1790.23,0,1099,1160,94.74137931,1156
Cam_31072019_Iso_5_27F_38,44,1355,AY916154,"Uncultured bacterium clone M372 16S ribosomal RNA gene, partial sequence",1790.23,0,1099,1160,94.74137931,1156
Cam_31072019_Iso_5_27F_38,45,1479,AB849383,"Pseudobutyrivibrio sp. CA5 gene for 16S ribosomal RNA, partial sequence",1781.21,0,1094,1156,94.6366782,1156
Cam_31072019_Iso_5_27F_38,46,1521,NR_104737,"Eubacterium oxidoreducens strain G41 16S ribosomal RNA, partial sequence",1780.31,0,1095,1158,94.55958549,1156
Cam_31072019_Iso_5_27F_38,47,1529,AB270078,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: T28H60F93",1779.41,0,1097,1162,94.40619621,1156
Cam_31072019_Iso_5_27F_38,48,1367,GQ358485,"Uncultured Lachnospiraceae bacterium clone SHTP616 16S ribosomal RNA gene, partial sequence",1778.51,0,1096,1159,94.56427955,1156
Cam_31072019_Iso_5_27F_38,49,1358,GQ358414,"Uncultured Lachnospiraceae bacterium clone SGYA746 16S ribosomal RNA gene, partial sequence",1776.7,0,1096,1161,94.40137812,1156
Cam_31072019_Iso_5_27F_38,50,1391,EU776429,"Uncultured bacterium clone KO1_aai41d11 16S ribosomal RNA gene, partial sequence",1774,0,1097,1160,94.56896552,1156
Cam_31072019_Iso_6_27F_41,1,1492,AB615022,"Uncultured rumen bacterium 16S rRNA, partial sequence, clone: R-B-CA198",317.778,1.36E-82,177,178,99.43820225,178
Cam_31072019_Iso_6_27F_41,2,450,KF698524,"Bacterium YGD2003 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,3,448,KF698357,"Bacterium VCB1014 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,4,447,KF698152,"Bacterium MA3010 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,5,451,KF697990,"Bacterium FD2006 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,6,449,KF697986,"Bacterium FD2002 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,7,445,KF697947,"Bacterium FB3014 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,8,1395,KF697909,"Bacterium DAZ1006 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,9,432,KF697847,"Bacterium AD3003 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,10,448,KF697835,"Bacterium AD2011 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,11,1495,KR068423,"Uncultured rumen bacterium clone YAK-M54 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,12,1279,AB849370,"Pseudobutyrivibrio sp. CA49 gene for 16S ribosomal RNA, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,13,1492,AB616543,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: D-C-158",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,14,510,JF656574,"Uncultured bacterium clone GDIC2IK01AGZ1D 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,15,1496,HQ399969,"Uncultured rumen bacterium clone L102RC-6-G11 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,16,1502,HQ399745,"Uncultured rumen bacterium clone L102RC-3-C11 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,17,750,HM105395,"Uncultured Firmicutes bacterium clone L2j03UD 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,18,795,HM105383,"Uncultured Firmicutes bacterium clone L2h23UD 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,19,795,HM105164,"Uncultured Firmicutes bacterium clone L1j17UD 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,20,796,HM105084,"Uncultured Firmicutes bacterium clone L1f15UD 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,21,794,HM105069,"Uncultured Firmicutes bacterium clone L1e17UD 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,22,795,HM104990,"Uncultured Firmicutes bacterium clone L1a04UD 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,23,726,GU563954,"Uncultured bacterium clone RC213 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,24,1496,EU714408,"Butyrivibrio sp. K3 16S ribosomal RNA gene, complete sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,25,1496,EU714406,"Butyrivibrio sp. 3 16S ribosomal RNA gene, complete sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,26,1238,FJ032624,"Uncultured bacterium clone TRT143 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,27,1442,AJ250365,"Butyrivibrio fibrisolvens 16S rRNA gene, strain 16.4",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,28,1525,AF202262,"Pseudobutyrivibrio ruminis strain pC-XS7 16S ribosomal RNA gene, partial sequence",313.269,1.65E-81,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,29,513,JF639084,"Uncultured bacterium clone GDIC2IK01A8BOA 16S ribosomal RNA gene, partial sequence",311.466,5.77E-81,177,179,98.88268156,178
Cam_31072019_Iso_6_27F_41,30,1484,DQ393012,"Rumen bacterium 8/9293-24 16S ribosomal RNA gene, partial sequence",310.564,2.02E-80,175,178,98.31460674,178
Cam_31072019_Iso_6_27F_41,31,1447,DQ393010,"Rumen bacterium 8/9293-21 16S ribosomal RNA gene, partial sequence",310.564,2.02E-80,175,178,98.31460674,178
Cam_31072019_Iso_6_27F_41,32,1473,DQ392996,"Rumen bacterium 37H-28A 16S ribosomal RNA gene, partial sequence",310.564,2.02E-80,175,178,98.31460674,178
Cam_31072019_Iso_6_27F_41,33,1361,MF144078,"Uncultured rumen bacterium clone NR_G1_14 16S ribosomal RNA gene, partial sequence",309.662,2.02E-80,174,176,98.86363636,178
Cam_31072019_Iso_6_27F_41,34,1429,KF698029,"Bacterium LB2011 16S ribosomal RNA gene, partial sequence",309.662,2.02E-80,175,178,98.31460674,178
Cam_31072019_Iso_6_27F_41,35,482,JF651035,"Uncultured bacterium clone GDIC2IK01BSWSH 16S ribosomal RNA gene, partial sequence",309.662,2.02E-80,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,36,502,JF647009,"Uncultured bacterium clone GDIC2IK01AU8IF 16S ribosomal RNA gene, partial sequence",309.662,2.02E-80,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,37,504,JF636822,"Uncultured bacterium clone GDIC2IK01A6LMA 16S ribosomal RNA gene, partial sequence",309.662,2.02E-80,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,38,499,JF632745,"Uncultured bacterium clone GDIC2IK01EM6LZ 16S ribosomal RNA gene, partial sequence",309.662,2.02E-80,176,178,98.87640449,178
Cam_31072019_Iso_6_27F_41,39,1490,GU324362,"Rumen bacterium NK3A75 16S ribosomal RNA gene, partial sequence",309.662,2.02E-80,175,178,98.31460674,178
Cam_31072019_Iso_6_27F_41,40,330,LT976082,"uncultured Pseudobutyrivibrio sp. partial 16S rRNA gene, isolate Igm-sheep",308.761,7.03E-80,175,178,98.31460674,178
Cam_31072019_Iso_6_27F_41,41,454,KF698506,"Bacterium YAB3003 16S ribosomal RNA gene, partial sequence",308.761,7.03E-80,175,178,98.31460674,178
Cam_31072019_Iso_6_27F_41,42,452,KF698469,"Bacterium XPB1001 16S ribosomal RNA gene, partial sequence",308.761,7.03E-80,175,178,98.31460674,178
Cam_31072019_Iso_6_27F_41,43,449,KF698236,"Bacterium NB2010 16S ribosomal RNA gene, partial sequence",308.761,7.03E-80,175,178,98.31460674,178
Cam_31072019_Iso_6_27F_41,44,450,KF697925,"Bacterium FB2001 16S ribosomal RNA gene, partial sequence",308.761,7.03E-80,175,178,98.31460674,178
Cam_31072019_Iso_6_27F_41,45,448,KF697879,"Bacterium AE2024 16S ribosomal RNA gene, partial sequence",308.761,7.03E-80,175,178,98.31460674,178
Cam_31072019_Iso_6_27F_41,46,1494,KR068173,"Uncultured rumen bacterium clone YAK-E86 16S ribosomal RNA gene, partial sequence",308.761,7.03E-80,175,178,98.31460674,178
Cam_31072019_Iso_6_27F_41,47,1523,AB824605,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: T3_3_34",308.761,7.03E-80,175,178,98.31460674,178
