,header,sseq_length,sseq_accession,sseq_description,bitscore,evalue,matched_residues,alignment_length,percent_identity,qseq_length,hit_num
Viki_Iso_24.616F_15,>Viki_Iso_24.616F_15,1372.0,HM558385,"Uncultured bacterium clone BIGO1202 16S ribosomal RNA gene, partial sequence",2041.8,0.0,1135.0,1136.0,99.91197183098592,1137.0,46
Viki_Iso_24.616F_15,>Viki_Iso_24.616F_15,1359.0,HM305693,"Uncultured bacterium clone ncd854g02c1 16S ribosomal RNA gene, partial sequence",2041.8,0.0,1135.0,1136.0,99.91197183098592,1137.0,47
Viki_Iso_24.616F_15,>Viki_Iso_24.616F_15,1359.0,HM258187,"Uncultured bacterium clone ncd118e10c1 16S ribosomal RNA gene, partial sequence",2041.8,0.0,1135.0,1136.0,99.91197183098592,1137.0,48
Viki_Iso_24.616F_15,>Viki_Iso_24.616F_15,1359.0,HM258182,"Uncultured bacterium clone ncd118e03c1 16S ribosomal RNA gene, partial sequence",2041.8,0.0,1135.0,1136.0,99.91197183098592,1137.0,49
Viki_Iso_24.616F_15,>Viki_Iso_24.616F_15,1401.0,AM778696,"Acinetobacter sp. N40 partial 16S rRNA gene, strain N40",2039.09,0.0,1134.0,1137.0,99.73614775725594,1137.0,50
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1415.0,MH057243,"Acinetobacter sp. strain ESS-07 16S ribosomal RNA gene, partial sequence",2031.88,0.0,1126.0,1126.0,100.0,1126.0,1
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1406.0,KX900595,"Acinetobacter sp. strain Yifu105 16S ribosomal RNA gene, partial sequence",2031.88,0.0,1126.0,1126.0,100.0,1126.0,2
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1426.0,KC456554,"Acinetobacter lwoffii strain ALK425 16S ribosomal RNA gene, partial sequence",2031.88,0.0,1126.0,1126.0,100.0,1126.0,3
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1302.0,GU595299,"Acinetobacter lwoffii strain SB14-24 16S ribosomal RNA gene, partial sequence",2031.88,0.0,1126.0,1126.0,100.0,1126.0,4
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1439.0,MG025788,"Acinetobacter sp. strain LQ33 16S ribosomal RNA gene, partial sequence",2027.37,0.0,1125.0,1126.0,99.91119005328596,1126.0,5
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1393.0,MG685687,"Acinetobacter lwoffii strain TAGEM15-70-B19 16S ribosomal RNA gene, partial sequence",2027.37,0.0,1125.0,1126.0,99.91119005328596,1126.0,6
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1407.0,MG685685,"Acinetobacter lwoffii strain TAGEM15-70-B17 16S ribosomal RNA gene, partial sequence",2027.37,0.0,1125.0,1126.0,99.91119005328596,1126.0,7
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1446.0,KF818627,"Acinetobacter lwoffii strain 272XG8 16S ribosomal RNA gene, partial sequence",2027.37,0.0,1125.0,1126.0,99.91119005328596,1126.0,8
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1445.0,MK947012,"Uncultured bacterium clone 206031 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,9
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1494.0,MH144243,"Acinetobacter lwoffii strain PgBE20 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,10
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1398.0,MH057253,"Acinetobacter sp. strain LSS-08 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,11
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1140.0,MF615138,"Uncultured Acinetobacter sp. clone 39 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,12
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1242.0,KU983653,"Acinetobacter sp. strain CPO 11.60 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,13
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1242.0,LN774665,"Acinetobacter lwoffii partial 16S rRNA gene, isolate 0312MAR1A1",2026.47,0.0,1123.0,1123.0,100.0,1126.0,14
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,KF070091,"Uncultured bacterium clone nbw1188b09c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,15
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1500.0,KF228932,"Acinetobacter sp. JUN-14 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,16
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1499.0,KC408599,"Uncultured bacterium clone 624ForB_35 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,17
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1442.0,HE662652,"Acinetobacter sp. S25 partial 16S rRNA gene, strain S25",2026.47,0.0,1123.0,1123.0,100.0,1126.0,18
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1449.0,HQ860484,"Uncultured bacterium clone A-24 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,19
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1449.0,HQ860684,"Uncultured bacterium clone D-73 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,20
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1492.0,JQ638583,"Acinetobacter sp. CIP 51.11 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,21
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,JF225851,"Uncultured bacterium clone ncd2569h02c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,22
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,JF209359,"Uncultured bacterium clone ncd2407d12c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,23
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,JF133903,"Uncultured bacterium clone ncd1535h11c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,24
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1503.0,GQ415371,"Uncultured bacterium clone DQB-T29 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,25
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,HM335378,"Uncultured bacterium clone ncd1000h04c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,26
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,HM264268,"Uncultured bacterium clone ncd166a02c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,27
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,HM247257,"Uncultured bacterium clone ncd07d02c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,28
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1497.0,GQ487934,"Uncultured bacterium clone T4-27 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,29
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,GQ106935,"Uncultured bacterium clone nbw542g04c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,30
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1360.0,GQ105267,"Uncultured bacterium clone nbw572g03c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,31
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,GQ080404,"Uncultured bacterium clone nbw1188e03c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,32
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,GQ080295,"Uncultured bacterium clone nbw1186e04c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,33
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,GQ080032,"Uncultured bacterium clone nbw1185c05c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,34
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,GQ059145,"Uncultured bacterium clone nbw1223f05c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,35
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,GQ059090,"Uncultured bacterium clone nbw1222g07c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,36
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1359.0,GQ058938,"Uncultured bacterium clone nbw1221e11c1 16S ribosomal RNA gene, partial sequence",2026.47,0.0,1123.0,1123.0,100.0,1126.0,37
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1462.0,AM183077,"Uncultured bacterium partial 16S rRNA gene, clone SMB34",2026.47,0.0,1123.0,1123.0,100.0,1126.0,38
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1421.0,HQ231961,"Acinetobacter sp. MW4 16S ribosomal RNA gene, partial sequence",2025.57,0.0,1124.0,1125.0,99.91111111111111,1126.0,39
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1390.0,KC170358,"Acinetobacter sp. 7-25 16S ribosomal RNA gene, partial sequence",2024.67,0.0,1122.0,1122.0,100.0,1126.0,40
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1418.0,MK548501,"Acinetobacter lwoffii strain KY5 16S ribosomal RNA gene, partial sequence",2023.76,0.0,1125.0,1126.0,99.91119005328596,1126.0,41
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1433.0,MG517432,"Acinetobacter sp. strain 9E3434KR 16S ribosomal RNA gene, partial sequence",2023.76,0.0,1125.0,1126.0,99.91119005328596,1126.0,42
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1404.0,KF924207,"Acinetobacter lwoffii strain M0209 16S ribosomal RNA gene, partial sequence",2023.76,0.0,1125.0,1126.0,99.91119005328596,1126.0,43
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1434.0,GU083586,"Acinetobacter lwoffii strain UW7 16S ribosomal RNA gene, partial sequence",2023.76,0.0,1125.0,1126.0,99.91119005328596,1126.0,44
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1443.0,MF106204,"Acinetobacter sp. strain AF-4 16S ribosomal RNA gene, partial sequence",2022.86,0.0,1124.0,1126.0,99.82238010657194,1126.0,45
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1441.0,KP843039,"Uncultured bacterium clone 3R2 16S ribosomal RNA gene, partial sequence",2022.86,0.0,1124.0,1126.0,99.82238010657194,1126.0,46
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1437.0,KF818634,"Bacillus methylotrophicus strain 262XY6 16S ribosomal RNA gene, partial sequence",2022.86,0.0,1124.0,1126.0,99.82238010657194,1126.0,47
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1411.0,KF817626,"Acinetobacter lwoffii strain AL-11 16S ribosomal RNA gene, partial sequence",2022.86,0.0,1124.0,1126.0,99.82238010657194,1126.0,48
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1443.0,JX997899,"Acinetobacter sp. Cai-b1 16S ribosomal RNA gene, partial sequence",2022.86,0.0,1124.0,1126.0,99.82238010657194,1126.0,49
Viki_Iso_25.616F_8,>Viki_Iso_25.616F_8,1400.0,MN216256,"Acinetobacter lwoffii strain CQ-3 16S ribosomal RNA gene, partial sequence",2021.96,0.0,1122.0,1123.0,99.91095280498664,1126.0,50
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1423.0,KF697989,"Bacterium FD2005 16S ribosomal RNA gene, partial sequence",2039.09,0.0,1151.0,1157.0,99.48141745894556,1156.0,1
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1435.0,KF697786,"Bacterium AC2012 16S ribosomal RNA gene, partial sequence",2039.09,0.0,1151.0,1157.0,99.48141745894556,1156.0,2
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1398.0,JF781302,"Lachnospiraceae bacterium 3F22C 16S ribosomal RNA gene, partial sequence",2039.09,0.0,1151.0,1157.0,99.48141745894556,1156.0,3
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1491.0,GU324409,"Rumen bacterium NK4C38 16S ribosomal RNA gene, partial sequence",2030.98,0.0,1149.0,1157.0,99.3085566119274,1156.0,4
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1487.0,GU324358,"Rumen bacterium NK2A35 16S ribosomal RNA gene, partial sequence",2030.98,0.0,1149.0,1157.0,99.3085566119274,1156.0,5
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1487.0,GU324357,"Rumen bacterium NK2A14 16S ribosomal RNA gene, partial sequence",2030.08,0.0,1149.0,1157.0,99.3085566119274,1156.0,6
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1522.0,AY854291,"Uncultured bacterium clone CATTLE_29 16S ribosomal RNA gene, partial sequence",2030.08,0.0,1149.0,1157.0,99.3085566119274,1156.0,7
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1404.0,JF781301,"Lachnospiraceae bacterium 3F21C 16S ribosomal RNA gene, partial sequence",2028.27,0.0,1150.0,1158.0,99.3091537132988,1156.0,8
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1348.0,AY858542,"Uncultured bacterium clone ELAND_95 16S ribosomal RNA gene, partial sequence",2017.45,0.0,1147.0,1157.0,99.13569576490924,1156.0,9
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1461.0,AB849411,"Lachnospiraceae bacterium CA60 gene for 16S ribosomal RNA, partial sequence",2012.04,0.0,1145.0,1157.0,98.9628349178911,1156.0,10
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1492.0,AB612766,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: D-C-67",2012.04,0.0,1145.0,1157.0,98.9628349178911,1156.0,11
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1492.0,AB616342,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: D-B-130",2012.04,0.0,1145.0,1157.0,98.9628349178911,1156.0,12
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1419.0,HQ404371,"Butyrivibrio fibrisolvens strain WG-1 16S ribosomal RNA gene, partial sequence",2008.44,0.0,1145.0,1160.0,98.70689655172413,1156.0,13
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1492.0,AB614869,"Uncultured rumen bacterium 16S rRNA, partial sequence, clone: R-B-132",2007.53,0.0,1144.0,1157.0,98.87640449438202,1156.0,14
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1523.0,AB512030,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: MEL-17",2003.03,0.0,1143.0,1157.0,98.78997407087294,1156.0,15
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1523.0,AB512027,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: MEL-14",2003.03,0.0,1143.0,1157.0,98.78997407087294,1156.0,16
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1523.0,AB506631,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: ST-E12",1994.01,0.0,1141.0,1157.0,98.6171132238548,1156.0,17
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1351.0,JQ316643,"Lachnospiraceae bacterium 4C56CA 16S ribosomal RNA gene, partial sequence",1966.96,0.0,1116.0,1124.0,99.28825622775801,1156.0,18
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1196.0,AB730699,"Lachnospiraceae bacterium RM58 gene for 16S rRNA, partial sequence",1913.76,0.0,1120.0,1151.0,97.30668983492615,1156.0,19
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1420.0,KF698523,"Bacterium YGD2002 16S ribosomal RNA gene, partial sequence",1859.66,0.0,1114.0,1159.0,96.11734253666955,1156.0,20
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1524.0,AB512053,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: MEL-40",1859.66,0.0,1114.0,1159.0,96.11734253666955,1156.0,21
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1128.0,AB730698,"Lachnospiraceae bacterium RM56 gene for 16S rRNA, partial sequence",1855.15,0.0,1071.0,1091.0,98.16681943171403,1156.0,22
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1508.0,EU842743,"Uncultured bacterium clone 1103200827372 16S ribosomal RNA gene, partial sequence",1850.64,0.0,1112.0,1159.0,95.94477998274374,1156.0,23
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1494.0,AB555116,"Uncultured rumen bacterium 16S rRNA, partial sequence, clone: R-A-CA51",1832.61,0.0,1108.0,1159.0,95.59965487489215,1156.0,24
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1455.0,AF371604,"Uncultured bacterium clone p-2581-9F5 16S ribosomal RNA gene, partial sequence",1832.61,0.0,1108.0,1159.0,95.59965487489215,1156.0,25
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1392.0,FJ681210,"Uncultured bacterium clone 5-6C18 16S ribosomal RNA gene, partial sequence",1829.0,0.0,1107.0,1159.0,95.51337359792925,1156.0,26
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1432.0,AF001754,"Unidentified rumen bacterium RF22 16S ribosomal RNA gene, partial sequence",1828.1,0.0,1107.0,1155.0,95.84415584415584,1156.0,27
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1399.0,HQ155628,"Uncultured prokaryote clone 07122804-ZSS_Z7_EU_4_1_18 16S ribosomal RNA gene, partial sequence",1819.08,0.0,1100.0,1151.0,95.56907037358819,1156.0,28
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1451.0,EU842906,"Uncultured bacterium clone 1103200830865 16S ribosomal RNA gene, partial sequence",1818.18,0.0,1105.0,1160.0,95.25862068965517,1156.0,29
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1366.0,EF532763,"Uncultured bacterium clone 1_2_42 16S ribosomal RNA gene, partial sequence",1818.18,0.0,1107.0,1163.0,95.18486672398969,1156.0,30
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1461.0,AJ518873,Lachnobacterium sp. wal 14165 16S rRNA gene,1817.28,0.0,1105.0,1160.0,95.25862068965517,1156.0,31
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1493.0,AB614906,"Uncultured rumen bacterium 16S rRNA, partial sequence, clone: R-B-169",1814.57,0.0,1105.0,1160.0,95.25862068965517,1156.0,32
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1524.0,AB494776,"Uncultured bacterium gene for 16S rRNA, partial sequence, clone: A52",1810.07,0.0,1104.0,1160.0,95.17241379310344,1156.0,33
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1369.0,FJ681565,"Uncultured bacterium clone 5-7L18 16S ribosomal RNA gene, partial sequence",1806.46,0.0,1102.0,1159.0,95.08196721311475,1156.0,34
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1355.0,EU765182,"Uncultured bacterium clone B3_295 16S small subunit ribosomal RNA gene, partial sequence",1803.75,0.0,1102.0,1160.0,95.0,1156.0,35
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1366.0,GQ358515,"Uncultured Lachnospiraceae bacterium clone SHTP750 16S ribosomal RNA gene, partial sequence",1797.44,0.0,1102.0,1161.0,94.91817398794143,1156.0,36
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1383.0,JX095462,"Uncultured bacterium clone Hda2-67 16S ribosomal RNA gene, partial sequence",1795.64,0.0,1089.0,1141.0,95.44259421560035,1156.0,37
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1355.0,AY980707,"Uncultured bacterium clone LM38 16S ribosomal RNA gene, partial sequence",1794.74,0.0,1100.0,1160.0,94.82758620689656,1156.0,38
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1529.0,AY442825,"Bacterium YE61 16S ribosomal RNA gene, partial sequence",1794.74,0.0,1100.0,1160.0,94.82758620689656,1156.0,39
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1524.0,AY442824,"Bacterium YE60 16S ribosomal RNA gene, partial sequence",1794.74,0.0,1100.0,1160.0,94.82758620689656,1156.0,40
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1367.0,GQ358436,"Uncultured Lachnospiraceae bacterium clone SHTP424 16S ribosomal RNA gene, partial sequence",1792.93,0.0,1101.0,1161.0,94.83204134366925,1156.0,41
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1435.0,HQ790188,"Uncultured organism clone ELU0119-T296-S-NI_000178 small subunit ribosomal RNA gene, partial sequence",1790.23,0.0,1099.0,1160.0,94.74137931034483,1156.0,42
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1366.0,GQ358503,"Uncultured Lachnospiraceae bacterium clone SHTP684 16S ribosomal RNA gene, partial sequence",1790.23,0.0,1099.0,1160.0,94.74137931034483,1156.0,43
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1355.0,AY916154,"Uncultured bacterium clone M372 16S ribosomal RNA gene, partial sequence",1790.23,0.0,1099.0,1160.0,94.74137931034483,1156.0,44
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1479.0,AB849383,"Pseudobutyrivibrio sp. CA5 gene for 16S ribosomal RNA, partial sequence",1781.21,0.0,1094.0,1156.0,94.63667820069203,1156.0,45
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1521.0,NR_104737,"Eubacterium oxidoreducens strain G41 16S ribosomal RNA, partial sequence",1780.31,0.0,1095.0,1158.0,94.55958549222798,1156.0,46
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1529.0,AB270078,"Uncultured rumen bacterium gene for 16S rRNA, partial sequence, clone: T28H60F93",1779.41,0.0,1097.0,1162.0,94.40619621342513,1156.0,47
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1367.0,GQ358485,"Uncultured Lachnospiraceae bacterium clone SHTP616 16S ribosomal RNA gene, partial sequence",1778.51,0.0,1096.0,1159.0,94.56427955133736,1156.0,48
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1358.0,GQ358414,"Uncultured Lachnospiraceae bacterium clone SGYA746 16S ribosomal RNA gene, partial sequence",1776.7,0.0,1096.0,1161.0,94.40137812230836,1156.0,49
Cam_31072019_Iso_5_27F_38,>Cam_31072019_Iso_5_27F_38,1391.0,EU776429,"Uncultured bacterium clone KO1_aai41d11 16S ribosomal RNA gene, partial sequence",1774.0,0.0,1097.0,1160.0,94.56896551724138,1156.0,50
Viki_Iso_31.616F_19,>Viki_Iso_31.616F_19,1258.0,HQ407310,"Proteus mirabilis strain HH140 16S ribosomal RNA gene, partial sequence",1994.01,0.0,1105.0,1105.0,100.0,1107.0,1
Viki_Iso_31.616F_19,>Viki_Iso_31.616F_19,1414.0,MK426652,"Proteus mirabilis strain M17_J16 16S ribosomal RNA gene, partial sequence",1993.11,0.0,1106.0,1107.0,99.9096657633243,1107.0,2
Viki_Iso_31.616F_19,>Viki_Iso_31.616F_19,1169.0,MK875256,"Proteus sp. strain H10 16S ribosomal RNA gene, partial sequence",1993.11,0.0,1106.0,1107.0,99.9096657633243,1107.0,3
Viki_Iso_31.616F_19,>Viki_Iso_31.616F_19,1157.0,MK875138,"Proteus sp. strain H1 16S ribosomal RNA gene, partial sequence",1993.11,0.0,1106.0,1107.0,99.9096657633243,1107.0,4
Viki_Iso_31.616F_19,>Viki_Iso_31.616F_19,1434.0,MK847258,"Proteus sp. strain MM2 16S ribosomal RNA gene, partial sequence",1993.11,0.0,1106.0,1107.0,99.9096657633243,1107.0,5
Viki_Iso_31.616F_19,>Viki_Iso_31.616F_19,1371.0,MK571713,"Proteus sp. strain LMRE51 16S ribosomal RNA gene, partial sequence",1993.11,0.0,1106.0,1107.0,99.9096657633243,1107.0,6
Viki_Iso_31.616F_19,>Viki_Iso_31.616F_19,1370.0,MK503708,"Proteus penneri strain S11 16S ribosomal RNA gene, partial sequence",1993.11,0.0,1106.0,1107.0,99.9096657633243,1107.0,7
Viki_Iso_31.616F_19,>Viki_Iso_31.616F_19,1408.0,MG066449,"Proteus mirabilis strain AUMC B-199 16S ribosomal RNA gene, partial sequence",1993.11,0.0,1106.0,1107.0,99.9096657633243,1107.0,8
Viki_Iso_31.616F_19,>Viki_Iso_31.616F_19,1407.0,MF927677,"Proteus mirabilis strain AC15 16S ribosomal RNA gene, partial sequence",1993.11,0.0,1106.0,1107.0,99.9096657633243,1107.0,9
Viki_Iso_31.616F_19,>Viki_Iso_31.616F_19,1410.0,LC270257,"Proteus sp. NCCP-1821 gene for 16S ribosomal RNA, partial sequence",1993.11,0.0,1106.0,1107.0,99.9096657633243,1107.0,10
